id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1340311964472520706	1340311964472520706	2020-12-19 16:04:08 W. Europe Standard Time	2020-12-19	16:04:08	+0100	17919972	taylorswift13	Taylor Swift		Everyone stream/buy McCartney III because it’s excellent but also because Paul is the kind of friend who steps in to help you when your boot is stuck. If not for him, it would still be on there. 👢😂	en	[]	[]	[]	4561	14132	155408	[]	[]	https://twitter.com/taylorswift13/status/1340311964472520706	False	https://twitter.com/PaulMcCartney/status/1340280471348015105	0								[]				
1340061126013403137	1340061126013403137	2020-12-18 23:27:24 W. Europe Standard Time	2020-12-18	23:27:24	+0100	17919972	taylorswift13	Taylor Swift		Footage of evermore, folklore and lover hearing this news 😆🎉  https://t.co/707cacSeBL	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EpjafFOW8AIRxV5.jpg']	6175	15807	171343	[]	[]	https://twitter.com/taylorswift13/status/1340061126013403137	False	https://twitter.com/amazonmusic/status/1340044001571946496	1	https://pbs.twimg.com/tweet_video_thumb/EpjafFOW8AIRxV5.jpg							[]				
1339594259251380227	1339594259251380227	2020-12-17 16:32:14 W. Europe Standard Time	2020-12-17	16:32:14	+0100	17919972	taylorswift13	Taylor Swift		I’m a huge fan of these two already but seeing them create magic in the studio together just makes me even more excited to hear what they do in the future - absolutely love this, what a gift 🎁🥺🥰	en	[]	[]	[]	5478	8602	117948	[]	[]	https://twitter.com/taylorswift13/status/1339594259251380227	False	https://twitter.com/billboard/status/1339389879680118788	0								[]				
1339229320934547456	1339229320934547456	2020-12-16 16:22:06 W. Europe Standard Time	2020-12-16	16:22:06	+0100	17919972	taylorswift13	Taylor Swift		My dad watched this interview and said ‘@zanelowe knows you maybe even better than you know yourself’. So while I spend years processing that possibility, here’s the video of our chat!  https://t.co/mguXdYz4z4 @AppleMusic  https://t.co/qdgtQ61EyI	en	[{'screen_name': 'zanelowe', 'name': 'zane lowe', 'id': '21288052'}, {'screen_name': 'applemusic', 'name': 'apple music', 'id': '74580436'}]	['https://Apple.co/taylor2020']	[]	4107	9693	94002	[]	[]	https://twitter.com/taylorswift13/status/1339229320934547456	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1339229285526228992/pu/img/tNFabeLLuvUlFNu-.jpg							[]				
1339014864791089152	1339014864791089152	2020-12-16 02:09:56 W. Europe Standard Time	2020-12-16	02:09:56	+0100	17919972	taylorswift13	Taylor Swift		Ever find yourself waiting for the signal &amp; meeting someone after dark &amp; happening upon a majestic coven in the woods? Me neither but do you want your 🎶 to make you FEEL like that? Then the “willow moonlit witch version” is for you.  https://t.co/PW8GKyjmKR  https://t.co/KiLB0OMfjf	en	[]	['https://Taylor.lnk.to/willowmoonlitwitch']	['https://pbs.twimg.com/media/EpUi602WEAIyy5w.jpg']	4792	14352	153631	[]	[]	https://twitter.com/taylorswift13/status/1339014864791089152	False		1	https://pbs.twimg.com/media/EpUi602WEAIyy5w.jpg							[]				
1338922045195886594	1338922045195886594	2020-12-15 20:01:06 W. Europe Standard Time	2020-12-15	20:01:06	+0100	17919972	taylorswift13	Taylor Swift		One of my favorite parts of directing is the prep phase: writing a treatment, a shot list, &amp; working with an animator to storyboard it out ahead of time. Thanks to illustrator Vincent Lucido we check off shots as we go. See before &amp; after the willow video:  https://t.co/Djf9bNT1Qs  https://t.co/GZG80aZtVt	en	[]	['https://taylor.lnk.to/willowstoryboards']	['https://pbs.twimg.com/media/EpTOgJ2WMAETJ1e.jpg']	3755	11686	129250	[]	[]	https://twitter.com/taylorswift13/status/1338922045195886594	False		1	https://pbs.twimg.com/media/EpTOgJ2WMAETJ1e.jpg							[]				
1338854535217950720	1338854535217950720	2020-12-15 15:32:50 W. Europe Standard Time	2020-12-15	15:32:50	+0100	17919972	taylorswift13	Taylor Swift		OMG folklore and evermore 😍  https://t.co/sVNOBkf74t	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EpSRGQ-XYAAxuZh.jpg']	7911	13324	155458	[]	[]	https://twitter.com/taylorswift13/status/1338854535217950720	False	https://twitter.com/usatodaylife/status/1338661839215996928	1	https://pbs.twimg.com/tweet_video_thumb/EpSRGQ-XYAAxuZh.jpg							[]				
1338718606885064705	1338718606885064705	2020-12-15 06:32:42 W. Europe Standard Time	2020-12-15	06:32:42	+0100	17919972	taylorswift13	Taylor Swift		Witches be like “Sometimes I just want to listen to music while pining away/sulking/staring out a window.” It’s me. I’m witches. Never fear, the “willow lonely witch remix” is here. 🔮  https://t.co/bJwRyvIOeM  https://t.co/NtpYsohJds	en	[]	['https://taylor.lnk.to/willowlonelywitch']	['https://pbs.twimg.com/media/EpQVeZLXEAAeSp8.jpg']	6383	20299	193863	[]	[]	https://twitter.com/taylorswift13/status/1338718606885064705	False		1	https://pbs.twimg.com/media/EpQVeZLXEAAeSp8.jpg							[]				
1338597511766929412	1338544048643174400	2020-12-14 22:31:31 W. Europe Standard Time	2020-12-14	22:31:31	+0100	17919972	taylorswift13	Taylor Swift		@rainnwilson  https://t.co/2mvssgh2yW	und	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EpOnVwvXYAQZt-T.jpg']	1721	2456	53685	[]	[]	https://twitter.com/taylorswift13/status/1338597511766929412	False		1	https://pbs.twimg.com/tweet_video_thumb/EpOnVwvXYAQZt-T.jpg							[]				
1338527612356923393	1338527612356923393	2020-12-14 17:53:46 W. Europe Standard Time	2020-12-14	17:53:46	+0100	17919972	taylorswift13	Taylor Swift		 https://t.co/kht0GAen9M	und	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EpNnw4MWEAI0eqe.jpg']	7558	10427	173386	[]	[]	https://twitter.com/taylorswift13/status/1338527612356923393	False	https://twitter.com/spin/status/1337444256605237251	1	https://pbs.twimg.com/tweet_video_thumb/EpNnw4MWEAI0eqe.jpg							[]				
1338493091418935297	1338493091418935297	2020-12-14 15:36:35 W. Europe Standard Time	2020-12-14	15:36:35	+0100	17919972	taylorswift13	Taylor Swift		This is such a thoughtful tribute, not only to the song “Marjorie”, but to Marjorie herself. Thank you so much @robsheff 🥲	en	[{'screen_name': 'robsheff', 'name': 'rob sheffield', 'id': '76702882'}]	[]	[]	5179	9835	123426	[]	[]	https://twitter.com/taylorswift13/status/1338493091418935297	False	https://twitter.com/RollingStone/status/1338151726780657668	0								[]				
1338489912270725121	1338147339568115713	2020-12-14 15:23:57 W. Europe Standard Time	2020-12-14	15:23:57	+0100	17919972	taylorswift13	Taylor Swift		@AbbyWambach Just saw this and GRINNED!! Tell Tish hi and thanks for remembering my birthday!! You, my friend, are a champion in every way. And Glennon’s writing has been a huge help to me this year, what a luminary she is.🙏 Sending my love to your family!!	en	[]	[]	[]	1059	1574	19978	[]	[]	https://twitter.com/taylorswift13/status/1338489912270725121	False		0								[{'screen_name': 'AbbyWambach', 'name': 'Abby Wambach', 'id': '336124836'}]				
1338310433598533632	1338248405089353728	2020-12-14 03:30:46 W. Europe Standard Time	2020-12-14	03:30:46	+0100	17919972	taylorswift13	Taylor Swift		@halsey Me reading this tweet, ilysm  https://t.co/0KcoeXd7rV	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/EpKiPkmXIAAMDmb.jpg']	4535	5801	87911	[]	[]	https://twitter.com/taylorswift13/status/1338310433598533632	False		1	https://pbs.twimg.com/tweet_video_thumb/EpKiPkmXIAAMDmb.jpg							[{'screen_name': 'halsey', 'name': 'h', 'id': '45709328'}]				
1338107617273634816	1338107617273634816	2020-12-13 14:04:51 W. Europe Standard Time	2020-12-13	14:04:51	+0100	17919972	taylorswift13	Taylor Swift		Not to be all ‘iTs mY BiRtHdAY &amp; I jUsT wAnNa DaNcE’ but... it is and I do. So here’s the willow dancing witch version, remixed by Elvira, a bad ass female producer I really respect 💪💃  https://t.co/RoTpC5w2de  https://t.co/NkrTlqbSqZ	en	[]	['https://taylor.lnk.to/willowelvira']	['https://pbs.twimg.com/media/EpHpxfaW4AMTTzB.jpg']	21347	31215	273606	[]	[]	https://twitter.com/taylorswift13/status/1338107617273634816	False		1	https://pbs.twimg.com/media/EpHpxfaW4AMTTzB.jpg							[]				
1337877056181456899	1337877056181456899	2020-12-12 22:48:41 W. Europe Standard Time	2020-12-12	22:48:41	+0100	17919972	taylorswift13	Taylor Swift		Speechless over this. 🙏🙏🙏 Thank you @variety	en	[{'screen_name': 'variety', 'name': 'variety', 'id': '17525171'}]	[]	[]	6751	10070	153721	[]	[]	https://twitter.com/taylorswift13/status/1337877056181456899	False	https://twitter.com/Variety/status/1337261454106431490	0								[]				
1337500493040529408	1337500493040529408	2020-12-11 21:52:21 W. Europe Standard Time	2020-12-11	21:52:21	+0100	17919972	taylorswift13	Taylor Swift		I need nothing else for my birthday this year. Or any other year. Ever. This is it. I love you Dolly ♥️	en	[]	[]	[]	5866	14974	249693	[]	[]	https://twitter.com/taylorswift13/status/1337500493040529408	False	https://twitter.com/billboard/status/1337494848925003785	0								[]				
1337467398820163587	1337467398820163587	2020-12-11 19:40:51 W. Europe Standard Time	2020-12-11	19:40:51	+0100	17919972	taylorswift13	Taylor Swift		This review turned me into an actual weeping willow, thank you @rollingstone 🍂♥️🍁	en	[{'screen_name': 'rollingstone', 'name': 'rolling stone', 'id': '14780915'}]	[]	[]	5324	11095	148618	[]	[]	https://twitter.com/taylorswift13/status/1337467398820163587	False	https://twitter.com/RollingStone/status/1337390292467666944	0								[]				
1337463904566456320	1337405872402788356	2020-12-11 19:26:58 W. Europe Standard Time	2020-12-11	19:26:58	+0100	17919972	taylorswift13	Taylor Swift		@yelyahwilliams This made my heart race/double in size/turn into a confetti cloud of petals, thank you so much. You’re incredible. And this was so nice to read 🥺🥰	en	[]	[]	[]	2882	5334	66638	[]	[]	https://twitter.com/taylorswift13/status/1337463904566456320	False		0								[{'screen_name': 'yelyahwilliams', 'name': 'hayley from Paramore 🌺', 'id': '40981798'}]				
1337281109315489794	1337271310645227521	2020-12-11 07:20:36 W. Europe Standard Time	2020-12-11	07:20:36	+0100	17919972	taylorswift13	Taylor Swift		@Mattberninger @aaron_dessner @TheNational Might print that out and hang it on my ‘most charming tweets’ wall. I’m a @TheNational mega fan, I have all the merch, and making music with you is an absolute THRILL. Thanks a million 🎡🎢🎠	en	[{'screen_name': 'thenational', 'name': 'the national', 'id': '5827292'}]	[]	[]	820	1764	19370	[]	[]	https://twitter.com/taylorswift13/status/1337281109315489794	False		0								[{'screen_name': 'Mattberninger', 'name': 'Matt Berninger', 'id': '1234980418505428992'}, {'screen_name': 'aaron_dessner', 'name': 'Aaron Dessner', 'id': '2923474228'}, {'screen_name': 'TheNational', 'name': 'The National', 'id': '5827292'}]				
1337264763924049922	1337264763924049922	2020-12-11 06:15:39 W. Europe Standard Time	2020-12-11	06:15:39	+0100	17919972	taylorswift13	Taylor Swift		Get 2 bonus tracks “right where you left me” + “it’s time to go” on the physical deluxe edition of evermore. There’s also an exclusive, digital booklet that comes with all digital downloads of the album including some super cool WOODSY PICS!  https://t.co/QYMUTL0IAj  https://t.co/Acf5Xa2iTp	en	[]	['https://taylor.lnk.to/evermorealbum']	['https://pbs.twimg.com/media/Eo7rNm2XYAEycd0.jpg']	3043	17463	154645	[]	[]	https://twitter.com/taylorswift13/status/1337264763924049922	False		1	https://pbs.twimg.com/media/Eo7rNm2XYAEycd0.jpg							[]				
1337264119536291840	1337264119536291840	2020-12-11 06:13:05 W. Europe Standard Time	2020-12-11	06:13:05	+0100	17919972	taylorswift13	Taylor Swift		life was a willow and it bent right to your wind. The #willowMusicVideo is out now!  https://t.co/HLEnRDk21i  📷: Max Wanger  https://t.co/YP1cmnrii1	en	[]	['https://taylor.lnk.to/willowvid']	['https://pbs.twimg.com/media/Eo7qoJfW4AIxtuA.jpg']	4921	34131	216293	['willowmusicvideo']	[]	https://twitter.com/taylorswift13/status/1337264119536291840	False		1	https://pbs.twimg.com/media/Eo7qoJfW4AIxtuA.jpg							[]				
1337263259469164545	1337263259469164545	2020-12-11 06:09:40 W. Europe Standard Time	2020-12-11	06:09:40	+0100	17919972	taylorswift13	Taylor Swift		I have no idea what will come next. I have no idea about a lot of things these days and so I’ve clung to the one thing that keeps me connected to you all. That thing always has and always will be music. And may it continue, evermore. evermore is out now:  https://t.co/QYMUTL0IAj  https://t.co/tlSmahDkBi	en	[]	['https://taylor.lnk.to/evermorealbum']	['https://pbs.twimg.com/media/Eo7p111W4AAyDsf.jpg', 'https://pbs.twimg.com/media/Eo7p15hWEAIjmj1.jpg']	13465	69227	442046	[]	[]	https://twitter.com/taylorswift13/status/1337263259469164545	False		1	https://pbs.twimg.com/media/Eo7p111W4AAyDsf.jpg							[]				
1337245958787244033	1337245958787244033	2020-12-11 05:00:56 W. Europe Standard Time	2020-12-11	05:00:56	+0100	17919972	taylorswift13	Taylor Swift		The #willowMusicVideo premieres in 1 hour! About to answer some questions in the premiere page chat so follow me there:  https://t.co/HLEnRDk21i  https://t.co/llb1iL2bQl	en	[]	['https://taylor.lnk.to/willowvid']	['https://pbs.twimg.com/media/Eo7aHJrXEAEk8CO.jpg']	5292	16644	140830	['willowmusicvideo']	[]	https://twitter.com/taylorswift13/status/1337245958787244033	False		1	https://pbs.twimg.com/media/Eo7aHJrXEAEk8CO.jpg							[]				
1337022746824499203	1337022742646972418	2020-12-10 14:13:58 W. Europe Standard Time	2020-12-10	14:13:58	+0100	17919972	taylorswift13	Taylor Swift		I’ll see you guys in the YouTube premiere page chat before midnight to answer some questions 🧙‍♀️	en	[]	[]	[]	2084	8336	120429	[]	[]	https://twitter.com/taylorswift13/status/1337022746824499203	False		0								[]				
1337022745914306561	1337022742646972418	2020-12-10 14:13:57 W. Europe Standard Time	2020-12-10	14:13:57	+0100	17919972	taylorswift13	Taylor Swift		...editor Chancler Haynes, set designers Ethan Tobman and Regina Fernandez and visual effects geniuses Grant Miller and David Lebensfeld. Thank you to our medical inspector who made sure every precaution was taken for our safety.	en	[]	[]	[]	258	6588	101653	[]	[]	https://twitter.com/taylorswift13/status/1337022745914306561	False		0								[]				
1337022745025110017	1337022742646972418	2020-12-10 14:13:57 W. Europe Standard Time	2020-12-10	14:13:57	+0100	17919972	taylorswift13	Taylor Swift		I’m forever grateful to the following creatives who have helped and guided me to be able to direct my own videos: Cinematographer Rodrigo Prieto, producer Jil Hardin, 1st AD Joe ‘Oz’ Osbourne, Co-1st AD Ev Salomon, Exec Producer Rebecca Skinner…	en	[]	[]	[]	189	4894	62288	[]	[]	https://twitter.com/taylorswift13/status/1337022745025110017	False		0								[]				
1337022742646972418	1337022742646972418	2020-12-10 14:13:57 W. Europe Standard Time	2020-12-10	14:13:57	+0100	17919972	taylorswift13	Taylor Swift		Tonight the story continues, as the music video for “willow” drops at midnight eastern.  https://t.co/T3o0nsANpY	en	[]	[]	['https://pbs.twimg.com/media/Eo4PGMPXUAESY2x.jpg']	12010	67918	496444	[]	[]	https://twitter.com/taylorswift13/status/1337022742646972418	False		1	https://pbs.twimg.com/media/Eo4PGMPXUAESY2x.jpg							[]				
1337021907464499204	1337021903417044992	2020-12-10 14:10:38 W. Europe Standard Time	2020-12-10	14:10:38	+0100	17919972	taylorswift13	Taylor Swift		All *digital downloads* of the album will include an exclusive, digital booklet with 16 brand new photos. You can pre-order evermore now at  https://t.co/QYMUTL0IAj	en	[]	['https://taylor.lnk.to/evermorealbum']	[]	482	7691	107581	[]	[]	https://twitter.com/taylorswift13/status/1337021907464499204	False		0								[]				
1337021906583769091	1337021903417044992	2020-12-10 14:10:37 W. Europe Standard Time	2020-12-10	14:10:37	+0100	17919972	taylorswift13	Taylor Swift		There are 15 tracks on the standard edition of evermore, but the deluxe physical edition will include two bonus tracks - “right where you left me” and “it’s time to go” ⌛️	en	[]	[]	[]	451	10065	143788	[]	[]	https://twitter.com/taylorswift13/status/1337021906583769091	False		0								[]				
1337021905728118786	1337021903417044992	2020-12-10 14:10:37 W. Europe Standard Time	2020-12-10	14:10:37	+0100	17919972	taylorswift13	Taylor Swift		I also know this holiday season will be a lonely one for most of us and if there are any of you out there who turn to music to cope with missing loved ones the way I do, this is for you.	en	[]	[]	[]	905	10083	113734	[]	[]	https://twitter.com/taylorswift13/status/1337021905728118786	False		0								[]				
1337021903417044992	1337021903417044992	2020-12-10 14:10:37 W. Europe Standard Time	2020-12-10	14:10:37	+0100	17919972	taylorswift13	Taylor Swift		Ever since I was 13, I’ve been excited about turning 31 because it’s my lucky number backwards, which is why I wanted to surprise you with this now. You’ve all been so caring, supportive and thoughtful on my birthdays and so this time I thought I would give you something!  https://t.co/wATiVSTpuV	en	[]	[]	['https://pbs.twimg.com/media/Eo4OVIoWMAkTPDS.jpg']	14449	98861	573418	[]	[]	https://twitter.com/taylorswift13/status/1337021903417044992	False		1	https://pbs.twimg.com/media/Eo4OVIoWMAkTPDS.jpg							[]				
1337020338916499463	1337020334122397697	2020-12-10 14:04:24 W. Europe Standard Time	2020-12-10	14:04:24	+0100	17919972	taylorswift13	Taylor Swift		And I loved creating these songs with Aaron Dessner, Jack Antonoff, WB, and Justin Vernon. We’ve also welcomed some new (and longtime) friends to our musical kitchen table this time around...	en	[]	[]	[]	1069	9872	146421	[]	[]	https://twitter.com/taylorswift13/status/1337020338916499463	False		0								[]				
1337020337926647812	1337020334122397697	2020-12-10 14:04:23 W. Europe Standard Time	2020-12-10	14:04:23	+0100	17919972	taylorswift13	Taylor Swift		I loved the escapism I found in these imaginary/not imaginary tales. I loved the ways you welcomed the dreamscapes and tragedies and epic tales of love lost and found into your lives. So I just kept writing them.	en	[]	[]	[]	405	12097	154788	[]	[]	https://twitter.com/taylorswift13/status/1337020337926647812	False		0								[]				
1337020337091964928	1337020334122397697	2020-12-10 14:04:23 W. Europe Standard Time	2020-12-10	14:04:23	+0100	17919972	taylorswift13	Taylor Swift		I’ve never done this before. In the past I’ve always treated albums as one-off eras and moved onto planning the next one after an album was released. There was something different with folklore. In making it, I felt less like I was departing and more like I was returning.	en	[]	[]	[]	393	11503	147177	[]	[]	https://twitter.com/taylorswift13/status/1337020337091964928	False		0								[]				
1337020336190185472	1337020334122397697	2020-12-10 14:04:23 W. Europe Standard Time	2020-12-10	14:04:23	+0100	17919972	taylorswift13	Taylor Swift		To put it plainly, we just couldn’t stop writing songs. To try and put it more poetically, it feels like we were standing on the edge of the folklorian woods and had a choice: to turn and go back or to travel further into the forest of this music. We chose to wander deeper in.	en	[]	[]	[]	604	12525	153596	[]	[]	https://twitter.com/taylorswift13/status/1337020336190185472	False		0								[]				
1337020334122397697	1337020334122397697	2020-12-10 14:04:22 W. Europe Standard Time	2020-12-10	14:04:22	+0100	17919972	taylorswift13	Taylor Swift		I’m elated to tell you that my 9th studio album, and folklore’s sister record, will be out tonight at midnight eastern. It’s called evermore.  📷: Beth Garrabrant  https://t.co/xdej7AzJRW	en	[]	[]	['https://pbs.twimg.com/media/Eo4M55KXEAI6OGV.jpg']	31182	128186	714481	[]	[]	https://twitter.com/taylorswift13/status/1337020334122397697	False		1	https://pbs.twimg.com/media/Eo4M55KXEAI6OGV.jpg							[]				
1336764704488902656	1336764704488902656	2020-12-09 21:08:36 W. Europe Standard Time	2020-12-09	21:08:36	+0100	17919972	taylorswift13	Taylor Swift		Over here in folkloreland we feel great about it. Thanks @latimes!🌲🌲🌲🌲🌲🌲🌲🌲🌲	en	[{'screen_name': 'latimes', 'name': 'los angeles times', 'id': '16664681'}]	[]	[]	4649	7639	99280	[]	[]	https://twitter.com/taylorswift13/status/1336764704488902656	False	https://twitter.com/latimes/status/1336720513935101952	0								[]				
1336363561795395593	1336363561795395593	2020-12-08 18:34:36 W. Europe Standard Time	2020-12-08	18:34:36	+0100	17919972	taylorswift13	Taylor Swift		Got to do this shoot with my folklore co-conspirator Beth Garrabrant &amp; talk to @AlexJSuskind for @EW. Thank you to @StellaMcCartney for the lewks. Mr. Horse told me personally he was stoked knowing no animals were harmed in the making of Stella’s clothes🐴  https://t.co/aKTa5SQC4c  https://t.co/N7NT6HZ6MU	en	[{'screen_name': 'alexjsuskind', 'name': 'alex suskind', 'id': '40316056'}, {'screen_name': 'ew', 'name': 'entertainment weekly', 'id': '16312576'}, {'screen_name': 'stellamccartney', 'name': 'stella mccartney', 'id': '40851965'}]	['https://ew.com/music/taylor-swift-entertainers-of-the-year-2020/']	['https://pbs.twimg.com/media/Eou3knGWMAAozCW.jpg', 'https://pbs.twimg.com/media/Eou3knHWMAAKEL0.jpg', 'https://pbs.twimg.com/media/Eou3knHXEAICtld.jpg']	11186	23019	157111	[]	[]	https://twitter.com/taylorswift13/status/1336363561795395593	False		1	https://pbs.twimg.com/media/Eou3knGWMAAozCW.jpg							[]				
1335618344737705992	1334586036551184384	2020-12-06 17:13:22 W. Europe Standard Time	2020-12-06	17:13:22	+0100	17919972	taylorswift13	Taylor Swift		@_DionneWarwick I just saw that you tweeted me!! I’m a huge fan and I respect you so much, thank you for wishing me well. I hope you have a wonderful holiday season, thank you for spreading joy 💕🥰🙏	en	[]	[]	[]	3226	3295	35044	[]	[]	https://twitter.com/taylorswift13/status/1335618344737705992	False		0								[]				
1334962815979941890	1334962815979941890	2020-12-04 21:48:32 W. Europe Standard Time	2020-12-04	21:48:32	+0100	17919972	taylorswift13	Taylor Swift		*cries in cottagecore* *screams in soft lullabies* *throws self to the base of a willow tree by a reflection pool at midnight* Thanks @rollingstone 🥺🥰🙏	en	[{'screen_name': 'rollingstone', 'name': 'rolling stone', 'id': '14780915'}]	[]	[]	11681	18810	169712	[]	[]	https://twitter.com/taylorswift13/status/1334962815979941890	False	https://twitter.com/RollingStone/status/1334890251102326800	0								[]				
1334509984688840715	1334509984688840715	2020-12-03 15:49:09 W. Europe Standard Time	2020-12-03	15:49:09	+0100	17919972	taylorswift13	Taylor Swift		It’s the 13 on the dice for me 💁🏼‍♀️🎲 Thanks Spotify, this is cute cute CUTE. I also thought I’d mention that @jackantonoff lovingly refers to people who like the song august as ‘august heads’. It felt relevant here.	en	[{'screen_name': 'jackantonoff', 'name': 'jackantonoff', 'id': '414569910'}]	[]	[]	10932	19643	169474	[]	[]	https://twitter.com/taylorswift13/status/1334509984688840715	False	https://twitter.com/Spotify/status/1334151862677872640	0								[]				
1334144808693223425	1334144808693223425	2020-12-02 15:38:04 W. Europe Standard Time	2020-12-02	15:38:04	+0100	17919972	taylorswift13	Taylor Swift		Okay so while my new re-records are NOT done, my friend @VancityReynolds asked me if he could use a snippet of one for a LOLsome commercial he wrote so...here’s a sneak peak of Love Story! Working hard to get the music to you soon!!	en	[{'screen_name': 'vancityreynolds', 'name': 'ryan reynolds', 'id': '2893511188'}]	[]	[]	19855	50230	326627	[]	[]	https://twitter.com/taylorswift13/status/1334144808693223425	False	https://twitter.com/VancityReynolds/status/1334134478042587137	0								[]				
1332411708208508930	1332411708208508930	2020-11-27 20:51:20 W. Europe Standard Time	2020-11-27	20:51:20	+0100	17919972	taylorswift13	Taylor Swift		retweet 4ever	en	[]	[]	[]	11492	28561	211726	[]	[]	https://twitter.com/taylorswift13/status/1332411708208508930	False	https://twitter.com/jackantonoff/status/1332041252548833283	0								[]				
1331761226699960322	1331761062488797184	2020-11-26 01:46:34 W. Europe Standard Time	2020-11-26	01:46:34	+0100	17919972	taylorswift13	Taylor Swift		@amitoowell131 I’m so happy you liked it. I miss you guys terribly and am gonna keep trying to find ways to keep us connected during these times. I promise. #folkloreOnDisneyPlus	en	[]	[]	[]	2952	3862	34098	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331761226699960322	False		0								[{'screen_name': 'amitoowell131', 'name': 'amira \U0001f90e evermore', 'id': '1088455793639182338'}]				
1331756802078334982	1331736259660709888	2020-11-26 01:28:59 W. Europe Standard Time	2020-11-26	01:28:59	+0100	17919972	taylorswift13	Taylor Swift		@AshhHuntington @disneyplus @aaron_dessner Thanks, Aaron is one of the most talented people on earth (as well as the most kind) so it felt like a safe place to talk about complex stuff we struggle with. #folkloreOnDisneyPlus	en	[]	[]	[]	692	1384	17006	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331756802078334982	False		0								[{'screen_name': 'AshhHuntington', 'name': 'Ashley', 'id': '426240908'}, {'screen_name': 'disneyplus', 'name': 'Disney+', 'id': '985916593065476096'}, {'screen_name': 'aaron_dessner', 'name': 'Aaron Dessner', 'id': '2923474228'}]				
1331752358020308994	1331751765054636032	2020-11-26 01:11:19 W. Europe Standard Time	2020-11-26	01:11:19	+0100	17919972	taylorswift13	Taylor Swift		@sheroseslowly Confirmed: the woman was, in fact, mad. 😂 #folkloreOnDisneyPlus	en	[]	[]	[]	996	1791	18825	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331752358020308994	False		0								[{'screen_name': 'sheroseslowly', 'name': 'Dana🍩', 'id': '322034279'}]				
1331751773921562625	1331751576805863424	2020-11-26 01:09:00 W. Europe Standard Time	2020-11-26	01:09:00	+0100	17919972	taylorswift13	Taylor Swift		@stateofarabella @taylornation13 ah yes, the FolkGLARE. 😈 #folkloreOnDisneyPlus	en	[]	[]	[]	695	1257	14292	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331751773921562625	False		0								[{'screen_name': 'stateofarabella', 'name': 'Arabella | 🌲🌲🌲', 'id': '961544833461493760'}, {'screen_name': 'taylornation13', 'name': 'Taylor Nation', 'id': '80144576'}]				
1331750462958284806	1331750285048500228	2020-11-26 01:03:47 W. Europe Standard Time	2020-11-26	01:03:47	+0100	17919972	taylorswift13	Taylor Swift		@adrienchanted Yeah that one scalds. Like why is it so sad?? I remember finishing that bridge and thinking it was like level 7 sad. But. It’s a 13. #folkloreOnDisneyPlus	en	[]	[]	[]	977	1738	18486	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331750462958284806	False		0								[{'screen_name': 'adrienchanted', 'name': 'Adri 💘', 'id': '1016465063283167232'}]				
1331749183074619393	1331746950157381633	2020-11-26 00:58:42 W. Europe Standard Time	2020-11-26	00:58:42	+0100	17919972	taylorswift13	Taylor Swift		@LydsEpp @taylornation13 It really slipped away into a moment of time didn’t it. ☀️ #folkloreOnDisneyPlus	en	[]	[]	[]	574	1089	13009	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331749183074619393	False		0								[{'screen_name': 'LydsEpp', 'name': 'Lydia 🎗', 'id': '42119224'}, {'screen_name': 'taylornation13', 'name': 'Taylor Nation', 'id': '80144576'}]				
1331748997124534274	1331746950157381633	2020-11-26 00:57:58 W. Europe Standard Time	2020-11-26	00:57:58	+0100	17919972	taylorswift13	Taylor Swift		@luvyoutosaturn @taylornation13 @cinnamn13 Wowwwwww thank you so much. I’m so glad you like that one. #folkloreOnDisneyPlus	en	[]	[]	[]	564	929	11703	['folkloreondisneyplus']	[]	https://twitter.com/taylorswift13/status/1331748997124534274	False		0								[{'screen_name': 'luvyoutosaturn', 'name': 'ellexa // $0.39 stan', 'id': '1121571811915911171'}, {'screen_name': 'taylornation13', 'name': 'Taylor Nation', 'id': '80144576'}, {'screen_name': 'cinnamn13', 'name': 'Daniel ❄️ $0.39 stan', 'id': '788364008915083264'}]				
